Solutions over population
,Best,Avg,Worst
0,2193.8226007420085,2727.904132048497,3404.1414695388917
1,2134.125988702769,2732.3693683545303,3404.1414695388917
2,2134.125988702769,2751.4738389930567,3399.2890164145947
3,2134.125988702769,2744.858087793109,3557.234561202166
4,2134.125988702769,2770.5300345039427,3582.6381316173647
5,2114.987544569326,2735.3907577210653,3621.788758377318
6,2094.075425174069,2774.284378800912,3631.063783013781
7,2094.075425174069,2800.42902518064,3673.4392766324163
8,2068.8763307603717,2820.474715090168,3684.7616576266155
9,2029.4209787021362,2776.534282182342,3693.1391167330207
10,2028.6222605572948,2848.3036978251102,3728.308967796808
11,2028.6222605572948,2809.1638312676937,3728.308967796808
12,2006.3045845079628,2855.15710926011,3702.3904873105976
13,2006.3045845079628,2820.435264281923,3692.9922344447978
14,2006.3045845079628,2809.0807638849965,3692.9922344447978
15,2006.3045845079628,2775.728660759306,3692.9922344447978
16,2006.3045845079628,2722.1410939368197,3692.9922344447978
17,1979.6811721888082,2744.513781730235,3692.9922344447978
18,1979.6811721888082,2742.047875337353,3692.9922344447978
19,1979.6811721888082,2722.714438842832,3692.7821452674975
20,1961.0802726987226,2741.2949701638076,3663.756742342681
21,1961.0802726987226,2720.9525536606984,3662.011036333322
22,1952.2928344372149,2727.777709096622,3662.011036333322
23,1952.2928344372149,2763.7252347101366,3705.77042866361
24,1949.4979194493258,2768.0269286996668,3769.86668615429
25,1949.4979194493258,2798.2351708928704,3705.77042866361
26,1928.6887241149454,2766.4086289156508,3799.013133697075
27,1928.6887241149454,2755.0191515854776,3855.957438883605
28,1928.6887241149454,2760.08069933262,3855.957438883605
29,1919.9749312325634,2743.681233186244,3855.957438883605
30,1919.9749312325634,2788.143183772317,3855.957438883605
31,1919.9749312325634,2788.6324924839823,3855.957438883605
32,1915.5769952093738,2778.6384117388334,3776.3087731324567
33,1915.5769952093738,2720.6126896321744,3809.7017172775727
34,1904.7803143392512,2722.5688565215282,3809.7017172775727
35,1876.3709513071522,2765.7588094166067,3860.9289663426684
36,1876.3709513071522,2730.62807650225,3860.9289663426684
37,1876.3709513071522,2745.9404562003933,3860.9289663426684
38,1858.2800527938841,2774.9071129147487,3860.9289663426684
39,1858.2800527938841,2729.6058935057035,3860.9289663426684
40,1853.3837412015785,2780.8605134992567,3834.420016791397
41,1853.3837412015785,2752.285972650937,3905.9587686660043
42,1801.0497084830067,2816.9035469157266,3915.758251289758
43,1801.0497084830067,2818.2341127969594,3938.1893418345912
44,1800.647378114923,2789.9763904881065,3905.9587686660043
45,1800.647378114923,2768.242670088609,3886.1350540931503
46,1800.647378114923,2791.196960286853,3863.80278860416
47,1800.647378114923,2751.1627497253144,3851.2895756749126
48,1800.647378114923,2776.6297872863493,3851.2895756749126
49,1800.647378114923,2755.2867375500555,3851.2895756749126
50,1796.3248433532772,2785.608456869343,3851.2895756749126
51,1796.0354396259472,2724.3364098066727,3796.507844246125
52,1796.0354396259472,2677.353005905375,3796.507844246125
53,1794.8740171130376,2712.682950649473,3769.3236567206927
54,1789.0396936492457,2635.9376864830615,3722.0952570624318
55,1789.0396936492457,2611.945401379191,3741.8588558552833
56,1789.0396936492457,2639.5960688811188,3743.375783936565
57,1789.0396936492457,2550.493703970294,3605.100548174802
58,1789.0396936492457,2609.942349135673,3620.853550114052
59,1788.705228189438,2641.8787133777023,3620.853550114052
60,1761.8298869486266,2615.209790150396,3609.418866416176
61,1760.5192776739316,2606.5247413866055,3660.839515224794
62,1760.5192776739316,2618.23781477803,3660.839515224794
63,1760.5192776739316,2583.1009990480334,3660.839515224794
64,1760.5192776739316,2606.0961395061017,3660.839515224794
65,1760.5192776739316,2580.4611061787236,3650.0276480821212
66,1758.0709566022545,2652.2183410364855,3719.020125217635
67,1758.0709566022545,2637.992715441038,3714.5049556499407
68,1748.2481050188367,2663.7088483918988,3777.0823712841675
69,1748.2481050188367,2681.7969865910936,3839.445879335276
70,1748.2481050188367,2627.210737576606,3824.9243869336265
71,1748.2481050188367,2651.024608822214,3761.994098559086
72,1748.2481050188367,2682.004894356647,3859.682493473731
73,1748.2481050188367,2692.2897067071794,3888.335054782567
74,1748.2481050188367,2702.782670850836,3892.8281424151805
75,1746.914554718364,2565.9732184385775,3791.8098744888644
76,1737.8333994480236,2630.1304491744468,3791.8098744888644
77,1737.8333994480236,2643.9133915873185,3791.8098744888644
78,1737.8333994480236,2652.2043566442485,3791.8098744888644
79,1723.241402698508,2723.9897694263154,3791.8098744888644
80,1723.241402698508,2637.630580476246,3774.8766383793236
81,1723.241402698508,2649.606659286406,3763.761688735274
82,1723.241402698508,2659.1474823351573,3763.761688735274
83,1723.241402698508,2673.4936831495115,3771.009508184552
84,1723.241402698508,2650.357135749778,3725.699695242151
85,1723.241402698508,2613.7784062282485,3809.376661805107
86,1723.241402698508,2647.376826308267,3809.376661805107
87,1723.241402698508,2580.730927160297,3809.376661805107
88,1694.174775645536,2622.524957412416,3809.376661805107
89,1694.174775645536,2659.7645511532614,3809.376661805107
90,1694.174775645536,2648.462578284853,3809.376661805107
91,1694.174775645536,2602.009843316626,3793.6616685106937
92,1694.174775645536,2558.850802831792,3793.6616685106937
93,1694.174775645536,2609.3994836579227,3793.6616685106937
94,1694.174775645536,2668.137996930877,3793.6616685106937
95,1694.174775645536,2695.2550609592367,3793.6616685106937
96,1694.174775645536,2704.4538007656433,3789.9921118011885
97,1694.174775645536,2647.920384962868,3789.9921118011885
98,1674.9073191100533,2671.31761568486,3812.647909125667
99,1674.9073191100533,2625.904302233217,3789.9921118011885
100,1674.9073191100533,2572.9610603184374,3795.8915989707284
