Solutions over population
,Best,Avg,Worst
0,1136.0912162662987,1331.3002833586236,1554.250085923228
1,1136.0912162662987,1347.2534042093268,1579.9714236501575
2,1136.0912162662987,1365.2087547312713,1651.2927739805998
3,1136.0912162662987,1384.5243171238683,1710.9997193366341
4,1135.5701109015383,1388.9327594161327,1710.9997193366341
5,1135.5701109015383,1378.1259221447108,1710.9997193366341
6,1124.390846061104,1385.8685115331054,1806.1218882215205
7,1124.390846061104,1409.9164372885475,1883.7947198700729
8,1121.1468057628117,1442.2422230742905,1883.7947198700729
9,1113.5783246913375,1455.91687699739,1882.2553212564294
10,1113.5783246913375,1470.1005889890619,1882.2553212564294
11,1096.8854216439372,1485.7715924962388,1880.9798752952495
12,1096.8854216439372,1479.0855482136678,1934.964551289765
13,1096.8854216439372,1480.1451137256327,1940.2551577220702
14,1096.8854216439372,1486.1644880485285,1940.2551577220702
15,1096.7804813052865,1470.8191682159234,1934.964551289765
16,1095.3735290524676,1464.6136896213898,1928.744993654506
17,1085.9598388390025,1478.7482578458564,1933.0242935566237
18,1085.9598388390025,1467.2529627340869,1959.4289415223705
19,1082.7157985407102,1500.5026217468885,1959.4289415223705
20,1080.327954435682,1506.3183068486326,1959.4289415223705
21,1080.327954435682,1479.3477315668674,1996.2849192833185
22,1080.327954435682,1463.9072848086194,1996.2849192833185
23,1080.327954435682,1482.7271815473932,1996.2849192833185
24,1080.327954435682,1506.0891635240143,2022.6486856908136
25,1062.494229194745,1501.4067642222396,2022.6486856908136
26,1062.4942291947448,1487.3954338071062,2039.372613078701
27,1062.4942291947448,1512.4525616842718,2017.5703213903712
28,1062.4942291947448,1514.504606870128,2017.5703213903712
29,1062.4942291947448,1482.7384181571545,2009.8324441581349
30,1062.4942291947448,1486.4724521694388,2038.4697821688753
31,1062.4942291947448,1538.952238545829,2069.6436843301067
32,1062.4942291947448,1540.6039845638675,2069.6436843301067
33,1062.4942291947448,1499.7772910186895,2054.8632859822064
34,1062.4942291947448,1498.5309575848069,2043.822311510704
35,1062.4942291947448,1507.1468074811544,2036.655710570411
36,1039.867187745401,1496.2964659557597,2036.655710570411
37,1039.4699200532407,1522.0718328509718,2029.3119686631094
38,1039.4699200532407,1486.8808709800576,2066.5944969951697
39,1039.4699200532407,1508.2384807516203,2107.9559037644553
40,1039.4699200532407,1493.7448981921284,2096.0249126790245
41,1039.4699200532407,1512.8703791213143,2086.843494170575
42,1034.3711476040473,1517.8611245511668,2085.465638476051
43,1033.5067750732765,1520.5929961244956,2085.465638476051
44,1027.8677211345034,1529.7133539241706,2080.533264184261
45,1024.5130279425825,1511.8843688218567,2101.5069010918014
46,1024.5130279425825,1522.1963899587977,2101.5069010918014
47,1024.5130279425825,1518.330555124322,2101.5069010918014
48,1024.5130279425825,1516.0484326721044,2094.853284323628
49,1020.6174435333089,1543.21523807653,2094.853284323628
50,1020.6174435333089,1512.774612107379,2094.853284323628
51,1020.6174435333089,1493.672757650993,2079.185221707666
